_id,SYMBOL,INDUSTRY,MARKETCAP
680e095a7ccac559e62e5bfd,GTECJAINX,Miscellaneous,29.26
680e095a7ccac559e62e5bfe,GABRIEL,Auto Ancillaries,7849.42
680e095a7ccac559e62e5bff,GATECH,Computers - Software - Medium / Small,61.44
680e095a7ccac559e62e5c00,GATECHDVR,Finance & Investments,10.4
680e095a7ccac559e62e5c01,GAIL,Miscellaneous,122783.41
680e095a7ccac559e62e5c02,GAJANAND,Textiles - Products,25.33
680e095a7ccac559e62e5c03,GALAPREC,Fasteners,1074.42
680e095a7ccac559e62e5c04,GALAXYSURF,Chemicals,7669.22
680e095a7ccac559e62e5c05,GALLANTT,Steel - Medium / Small,10797.32
680e095a7ccac559e62e5c06,GANDHAR,Refineries,1491.49
680e095a7ccac559e62e5c07,GANDHITUBE,Steel - Medium / Small,814.67
680e095a7ccac559e62e5c08,GANESHBE,Miscellaneous,851.71
680e095a7ccac559e62e5c09,GGBL,Engineering - Turnkey Services,979.39
680e095a7ccac559e62e5c0a,GANESHHOUC,Construction,9009.14
680e095a7ccac559e62e5c0b,GANESHIN,Construction,886.9
680e095a7ccac559e62e5c0c,GANECOS,Textiles - Processing,4032.39
680e095a7ccac559e62e5c0d,GANGAFORGE,Castings & Forgings,63.63
680e095a7ccac559e62e5c0e,GANGESSECU,Finance & Investments,154.67
680e095a7ccac559e62e5c0f,GANGOTRI,Textiles - Cotton/Blended,2.38
680e095a7ccac559e62e5c10,GRSE,Miscellaneous,18520.77
680e095a7ccac559e62e5c11,GARUDA,Construction,968.01
680e095a7ccac559e62e5c12,GRWRHITECH,Packaging,7724.07
680e095a7ccac559e62e5c13,GARFIBRES,Textiles - Products,8506.09
680e095a7ccac559e62e5c14,GATEWAY,Miscellaneous,3117.28
680e095a7ccac559e62e5c15,GAYAHWS,Construction,28.04
680e095a7ccac559e62e5c16,GAYAPROJ,Construction,144.7
680e095a7ccac559e62e5c17,GRCL,Miscellaneous,246.91
680e095a7ccac559e62e5c18,GEPIL,Engineering - Turnkey Services,1638.27
680e095a7ccac559e62e5c19,GESHIP,Shipping,12659.16
680e095a7ccac559e62e5c1a,GVT&D,Electric Equipment,37880.04
680e095a7ccac559e62e5c1b,GEECEE,Construction,782.52
680e095a7ccac559e62e5c1c,GEEKAYWIRE,Steel - Medium / Small,389.7
680e095a7ccac559e62e5c1d,GICRE,Finance & Investments,75088.32
680e095a7ccac559e62e5c1e,GENCON,Construction,185.66
680e095a7ccac559e62e5c1f,GENESYS,Computers - Software - Medium / Small,2671.86
680e095a7ccac559e62e5c20,GENSOL,Engineering - Turnkey Services,342.63
680e095a7ccac559e62e5c21,GENUSPAPER,Paper,475.43
680e095a7ccac559e62e5c22,GENUSPOWER,Electronics - Components,9087.45
680e095a7ccac559e62e5c23,GEOJITFSL,Finance & Investments,2166.35
680e095a7ccac559e62e5c24,GFLLIMITED,Finance & Investments,615.49
680e095a7ccac559e62e5c25,GHCL,Chemicals,5740.5
680e095a7ccac559e62e5c26,GHCLTEXTIL,Textiles - Spinning - Synthetic / Blended,775.39
680e095a7ccac559e62e5c27,GICHSGFIN,Finance - Housing,958.53
680e095a7ccac559e62e5c28,GILLANDERS,Tea,239.27
680e095a7ccac559e62e5c29,GILLETTE,Personal Care - Multinational,26616.25
680e095a7ccac559e62e5c2a,GINNIFILA,Textiles - Cotton/Blended,212.5
680e095a7ccac559e62e5c2b,GIRIRAJ,Construction,479.01
680e095a7ccac559e62e5c2c,GKWLIMITED,Finance & Investments,1132.51
680e095a7ccac559e62e5c2d,GLAND,Pharmaceuticals - Indian - Formulations,23855.08
680e095a7ccac559e62e5c2e,GLAXO,Pharmaceuticals - Multinational,47479.43
680e095a7ccac559e62e5c2f,GLENMARK,Pharmaceuticals - Indian - Bulk Drugs & Formln,38397.34
680e095a7ccac559e62e5c30,GLOBAL,Miscellaneous,302.81
680e095a7ccac559e62e5c31,MEDANTA,Healthcare,32636.05
680e095a7ccac559e62e5c32,GLOBALPET,Engineering,130.84
680e095a7ccac559e62e5c33,GSLSU,Miscellaneous,500.32
680e095a7ccac559e62e5c34,GLOBALVECT,Transport - Airlines,326.73
680e095a7ccac559e62e5c35,GLOBALE,Textiles - Products,17.68
680e095a7ccac559e62e5c36,GICL,Miscellaneous,215.68
680e095a7ccac559e62e5c37,GLOBE,Textiles - Products,116.21
680e095a7ccac559e62e5c38,GSTL,Computers - Software - Medium / Small,22.32
680e095a7ccac559e62e5c39,GLOBUSSPR,Breweries & Distilleries,3079.82
680e095a7ccac559e62e5c3a,GLOSTERLTD,Textiles - Jute - Yarn / Products,644.61
680e095a7ccac559e62e5c3b,GMMPFAUDLR,Engineering,4887.75
680e095a7ccac559e62e5c3c,GMRAIRPORT,Miscellaneous,90279.24
680e095a7ccac559e62e5c3d,GMRP&UI,Engineering - Turnkey Services,8737.44
680e095a7ccac559e62e5c3e,GNA,Auto Ancillaries,1458.14
680e095a7ccac559e62e5c3f,GODIGIT,Finance & Investments,27566.17
680e095a7ccac559e62e5c40,GOCOLORS,Textiles - Products,3963.99
680e095a7ccac559e62e5c41,GOACARBON,Petrochemicals,431.7
680e095a7ccac559e62e5c42,GOCLCORP,Chemicals,1413.56
680e095a7ccac559e62e5c43,GODAVARIB,Sugar,904.28
680e095a7ccac559e62e5c44,GPIL,Steel - Large,13138.67
680e095a7ccac559e62e5c45,GODFRYPHLP,Cigarettes,41701.72
680e095a7ccac559e62e5c46,GODHA,Cables - Power,76.77
680e095a7ccac559e62e5c47,GODREJAGRO,Food - Processing - Indian,14772.78
680e095a7ccac559e62e5c48,GODREJCP,Personal Care - Indian,129563.96
680e095a7ccac559e62e5c49,GODREJIND,Chemicals,37009.05
680e095a7ccac559e62e5c4a,GODREJPROP,Construction,62806.08
680e095a7ccac559e62e5c4b,GOENKA,Diamond Cutting / Jewellery,29.16
680e095a7ccac559e62e5c4c,GOKEX,Textiles - Products,6071.08
680e095a7ccac559e62e5c4d,GOKULAGRO,Solvent Extraction,3617.03
680e095a7ccac559e62e5c4e,GOKUL,Solvent Extraction,471.02
680e095a7ccac559e62e5c4f,GOLDENTOBC,Construction,61.74
680e095a7ccac559e62e5c50,GOLDIAM,Diamond Cutting / Jewellery,4120.16
680e095a7ccac559e62e5c51,GOLDKART,Trading,346.7
680e095a7ccac559e62e5c52,GOLDSTAR,Auto Ancillaries,278.01
680e095a7ccac559e62e5c53,GOODLUCK,Steel - Medium / Small,2500.4
680e095a7ccac559e62e5c54,GOODYEAR,Tyres,2006.05
680e095a7ccac559e62e5c55,GOPAL,Food - Processing - Indian,3619.66
680e095a7ccac559e62e5c56,GOYALALUM,Trading,116.47
680e095a7ccac559e62e5c57,GOYALSALT,Food - Processing - Indian,328.56
680e095a7ccac559e62e5c58,GPECO,Electric Equipment,422.76
680e095a7ccac559e62e5c59,GULFPETRO,Chemicals,202.82
680e095a7ccac559e62e5c5a,GPTHEALTH,Healthcare,1302.21
680e095a7ccac559e62e5c5b,GPTINFRA,Construction,1607.1
680e095a7ccac559e62e5c5c,GCHOTELS,Hotels,366.56
680e095a7ccac559e62e5c5d,GFSTEELS,Steel - Medium / Small,25.62
680e095a7ccac559e62e5c5e,GRANULES,Pharmaceuticals - Indian - Bulk Drugs & Formln,10976.32
680e095a7ccac559e62e5c5f,GRAPHISAD,Miscellaneous,82.24
680e095a7ccac559e62e5c60,GRAPHITE,Electrodes - Graphites,9024.4
680e095a7ccac559e62e5c61,GRASIM,Textiles - Manmade,186097.43
680e095a7ccac559e62e5c62,GRAUWEIL,Chemicals,3919.29
680e095a7ccac559e62e5c63,GRAVITA,Mining / Minerals / Metals,13909.94
680e095a7ccac559e62e5c64,GREAVESCOT,Engines,4475.02
680e095a7ccac559e62e5c65,GREENCHEF,Domestic Appliances,154.06
680e095a7ccac559e62e5c66,GREENLAM,Miscellaneous,5488.74
680e095a7ccac559e62e5c67,GREENPANEL,Miscellaneous,2864.09
680e095a7ccac559e62e5c68,GREENPLY,Miscellaneous,3666.28
680e095a7ccac559e62e5c69,GRETEX,Trading,349.62
680e095a7ccac559e62e5c6a,BIRDYS,Hotels,54.56
680e095a7ccac559e62e5c6b,GRINDWELL,Abrasives And Grinding Wheels,18599.85
680e095a7ccac559e62e5c6c,GRMOVER,Food - Processing - Indian,1869.6
680e095a7ccac559e62e5c6d,GROBTEA,Tea,103.56
680e095a7ccac559e62e5c6e,GRPLTD,Miscellaneous,1493.23
680e095a7ccac559e62e5c6f,GSMFOILS,Aluminium and Aluminium Products,166.55
680e095a7ccac559e62e5c70,GSS,Computers - Software - Medium / Small,113.23
680e095a7ccac559e62e5c71,GTL,Telecommunications - Service Provider,131.34
680e095a7ccac559e62e5c72,GTLINFRA,Transmisson Line Towers / Equipment,1934.18
680e095a7ccac559e62e5c73,GTPL,Entertainment / Electronic Media Software,1227.08
680e095a7ccac559e62e5c74,GUFICBIO,Pharmaceuticals - Indian - Bulk Drugs & Formln,3647.59
680e095a7ccac559e62e5c75,GUJAPOLLO,Engineering,406.27
680e095a7ccac559e62e5c76,GIPCL,Power Generation And Supply,2917.9
680e095a7ccac559e62e5c77,GPPL,Miscellaneous,6832.94
680e095a7ccac559e62e5c78,GAEL,Miscellaneous,5640.73
680e095a7ccac559e62e5c79,GLFL,Finance & Investments,18.07
680e095a7ccac559e62e5c7a,GUJRAFFIA,Textiles - Products,21.08
680e095a7ccac559e62e5c7b,GUJTHEM,Pharmaceuticals - Indian - Bulk Drugs,3085.9
680e095a7ccac559e62e5c7c,GSPL,Miscellaneous,18128.11
680e095a7ccac559e62e5c7d,GUJALKALI,Chemicals,4574.58
680e095a7ccac559e62e5c7e,FLUOROCHEM,Chemicals,43697.23
680e095a7ccac559e62e5c7f,GUJGASLTD,Miscellaneous,31060.16
680e095a7ccac559e62e5c80,GULFOILLUB,Chemicals,5875.12
680e095a7ccac559e62e5c81,GULPOLY,Breweries & Distilleries,1207.43
680e095a7ccac559e62e5c82,GVKPIL,Engineering - Turnkey Services,584.31
680e095a7ccac559e62e5c83,GVPTECH,Computers - Software - Medium / Small,164.98
680e095a7ccac559e62e5c84,HDIL,Construction,186.76
680e095a7ccac559e62e5c85,HINDPETRO,Refineries,81006.2
680e095a7ccac559e62e5c86,HTMEDIA,Entertainment / Electronic Media Software,393.81
680e095a7ccac559e62e5c87,HUDCO,Finance - Housing,44089.85
680e095a7ccac559e62e5c88,HGINFRA,Construction,7077.58
680e095a7ccac559e62e5c89,HAPPSTMNDS,Computers - Software - Medium / Small,8915.69
680e095a7ccac559e62e5c8a,HAPPYFORGE,Castings & Forgings,7409.32
680e095a7ccac559e62e5c8b,HARDWYN,Trading,595.89
680e095a7ccac559e62e5c8c,HARIOMPIPE,Steel - Medium / Small,1181.87
680e095a7ccac559e62e5c8d,HARRMALAYA,Miscellaneous,363.46
680e095a7ccac559e62e5c8e,HARSHA,Auto Ancillaries,3516.58
680e095a7ccac559e62e5c8f,HATHWAY,Telecommunications - Service Provider,2483.46
680e095a7ccac559e62e5c90,HATSUN,Food - Processing - Indian,20622.03
680e095a7ccac559e62e5c91,HAVELLS,Electric Equipment,100298.14
680e095a7ccac559e62e5c92,HBSL,Finance & Investments,60
680e095a7ccac559e62e5c93,HBLENGINE,Auto Ancillaries,14170.21
680e095a7ccac559e62e5c94,HCL-INSYS,Computers - Hardware,449.7
680e095a7ccac559e62e5c95,HCLTECH,Computers - Software - Large,428270.63
680e095a7ccac559e62e5c96,HDFCAMC,Finance & Investments,93694.82
680e095a7ccac559e62e5c97,HDFCBANK,Banks - Private Sector,1462492.61
680e095a7ccac559e62e5c98,HDFCLIFE,Finance & Investments,151688.78
680e095a7ccac559e62e5c99,HEADSUP,Trading,23.3
680e095a7ccac559e62e5c9a,HCG,Healthcare,7789.14
680e095a7ccac559e62e5c9b,HECPROJECT,Engineering - Turnkey Services,110.18
680e095a7ccac559e62e5c9c,HEG,Electrodes - Graphites,8956.09
680e095a7ccac559e62e5c9d,HEIDELBERG,Cement - North India,4407.17
680e095a7ccac559e62e5c9e,HEMIPROP,Construction,3820.71
680e095a7ccac559e62e5c9f,HERANBA,Pesticides / Agrochemicals - Indian,1082.52
680e095a7ccac559e62e5ca0,HERCULES,Engineering,501.57
680e095a7ccac559e62e5ca1,HERITGFOOD,Food - Processing - Indian,3741.07
680e095a7ccac559e62e5ca2,HEROMOTOCO,Automobiles - Motorcycles / Mopeds,77914.22
680e095a7ccac559e62e5ca3,HESTERBIO,Pharmaceuticals - Indian - Formulations,1650.76
680e095a7ccac559e62e5ca4,HEUBACHIND,Dyes And Pigments,1360.09
680e095a7ccac559e62e5ca5,HEXATRADEX,Finance & Investments,1094.56
680e095a7ccac559e62e5ca6,HEXT,Computers - Software - Large,42833.36
680e095a7ccac559e62e5ca7,HFCL,Engineering - Turnkey Services,11707.29
680e095a7ccac559e62e5ca8,HIGREEN,Chemicals,543.16
680e095a7ccac559e62e5ca9,HITECH,Steel - Medium / Small,1912.46
680e095a7ccac559e62e5caa,HIKAL,Pharmaceuticals - Indian - Bulk Drugs,4871
680e095a7ccac559e62e5cab,HILTON,Castings & Forgings,150.16
680e095a7ccac559e62e5cac,HSCL,Chemicals,22497.05
680e095a7ccac559e62e5cad,HIMATSEIDE,Textiles - Products,1847.15
680e095a7ccac559e62e5cae,HIRECT,Electronics - Components,1544.81
680e095a7ccac559e62e5caf,HINDUNILVR,Personal Care - Multinational,547971.67
680e095a7ccac559e62e5cb0,HAL,Engineering,280644.74
680e095a7ccac559e62e5cb1,HINDCOMPOS,Auto Ancillaries,631.45
680e095a7ccac559e62e5cb2,HCC,Construction,4959.64
680e095a7ccac559e62e5cb3,HINDNATGLS,Glass & Glass Products,149.46
680e095a7ccac559e62e5cb4,HINDOILEXP,Oil Drilling / Allied Services,2480.88
680e095a7ccac559e62e5cb5,HINDALCO,Aluminium and Aluminium Products,139799.96
680e095a7ccac559e62e5cb6,HINDCON,Chemicals,181.68
680e095a7ccac559e62e5cb7,HPIL,Dyes And Pigments,142.92
680e095a7ccac559e62e5cb8,HGS,Computers - Software - Medium / Small,2341.37
680e095a7ccac559e62e5cb9,HINDCOPPER,Mining / Minerals / Metals,20644.03
680e095a7ccac559e62e5cba,HNDFDS,Diversified - Large,6425.62
680e095a7ccac559e62e5cbb,HMVL,Entertainment / Electronic Media Software,636.74
680e095a7ccac559e62e5cbc,HINDMOTORS,Automobiles - Passenger Cars,546.27
680e095a7ccac559e62e5cbd,HINDZINC,Mining / Minerals / Metals,188026.7
680e095a7ccac559e62e5cbe,HINDWAREAP,Trading,1628.76
680e095a7ccac559e62e5cbf,HISARMETAL,Steel - Medium / Small,104.82
680e095a7ccac559e62e5cc0,POWERINDIA,Electric Equipment,60168.24
680e095a7ccac559e62e5cc1,HITECHCORP,Packaging,316.91
680e095a7ccac559e62e5cc2,HLEGLAS,Engineering,1859.55
680e095a7ccac559e62e5cc3,HLVLTD,Hotels,841.22
680e095a7ccac559e62e5cc4,HMAAGRO,Food - Processing - Indian,1658.55
680e095a7ccac559e62e5cc5,HMT,Engineering,1785.12
680e095a7ccac559e62e5cc6,HOACFOODS,Food - Processing - Indian,53.8
680e095a7ccac559e62e5cc7,HOLMARC,Engineering,132.76
680e095a7ccac559e62e5cc8,HOMEFIRST,Finance - Housing,12708.21
680e095a7ccac559e62e5cc9,HOMESFY,Construction,132.27
680e095a7ccac559e62e5cca,HONASA,Trading,7539.06
680e095a7ccac559e62e5ccb,HONDAPOWER,Electric Equipment,2111.15
680e095a7ccac559e62e5ccc,HONAUT,Electronics - Components,30493.58
680e095a7ccac559e62e5ccd,HOVS,Computers - Software - Medium / Small,64.21
680e095a7ccac559e62e5cce,HPAL,Chemicals,489.88
680e095a7ccac559e62e5ccf,HPTL,Trading,140
680e095a7ccac559e62e5cd0,HPL,Electric Equipment,2688.4
680e095a7ccac559e62e5cd1,HRHNEXT,Computers - Software - Medium / Small,69.39
680e095a7ccac559e62e5cd2,HUBTOWN,Construction,2557.26
680e095a7ccac559e62e5cd3,HUHTAMAKI,Packaging,1477.59
680e095a7ccac559e62e5cd4,HVAX,Engineering - Turnkey Services,181.89
680e095a7ccac559e62e5cd5,HYBRIDFIN,Finance & Investments,35.03
680e095a7ccac559e62e5cd6,HYUNDAI,Automobiles - Passenger Cars,135507.48
680e095a7ccac559e62e5cd7,IGPL,Chemicals,1320.33
680e095a7ccac559e62e5cd8,IOB,Banks - Public Sector,72000.39
680e095a7ccac559e62e5cd9,IOC,Refineries,190142.47
680e095a7ccac559e62e5cda,IRCTC,Travel Agencies,60148
680e095a7ccac559e62e5cdb,IRFC,Finance - Term-Lending Institutions,168322.36
680e095a7ccac559e62e5cdc,ITDC,Hotels,4890.57
680e095a7ccac559e62e5cdd,IBLFL,Finance & Investments,140.47
680e095a7ccac559e62e5cde,ICDSLTD,Miscellaneous,53.37
680e095a7ccac559e62e5cdf,ICEMAKE,Electric Equipment,1574.9
680e095a7ccac559e62e5ce0,ICICIBANK,Banks - Private Sector,1000996.93
680e095a7ccac559e62e5ce1,ICICIGI,Finance & Investments,91929.88
680e095a7ccac559e62e5ce2,ICICIPRULI,Finance & Investments,86125.46
680e095a7ccac559e62e5ce3,ICRA,Miscellaneous,5588.06
680e095a7ccac559e62e5ce4,IDBI,Banks - Private Sector,86481.57
680e095a7ccac559e62e5ce5,IDEAFORGE,Engineering,1562.94
680e095a7ccac559e62e5ce6,IDEALTECHO,Packaging,64.63
680e095a7ccac559e62e5ce7,IDENTICAL,Entertainment / Electronic Media Software,68.24
680e095a7ccac559e62e5ce8,IDFCFIRSTB,Banks - Private Sector,48386.34
680e095a7ccac559e62e5ce9,IFBAGRO,Breweries & Distilleries,445.73
680e095a7ccac559e62e5cea,IFBIND,Domestic Appliances,5155.36
680e095a7ccac559e62e5ceb,IFCI,Finance - Term-Lending Institutions,11755.29
680e095a7ccac559e62e5cec,IFGLEXPOR,Refractories / Intermediates,1315.62
680e095a7ccac559e62e5ced,IGARASHI,Electric Equipment,1462.8
680e095a7ccac559e62e5cee,IIFLCAPS,Finance & Investments,7084.66
680e095a7ccac559e62e5cef,IIFL,Finance & Investments,15558.37
680e095a7ccac559e62e5cf0,IKIO,Electric Equipment,1795.54
680e095a7ccac559e62e5cf1,IL&FSENGG,Construction,545.33
680e095a7ccac559e62e5cf2,IVC,Finance & Investments,309.32
680e095a7ccac559e62e5cf3,IL&FSTRANS,Engineering - Turnkey Services,107.57
680e095a7ccac559e62e5cf4,IMAGICAA,Recreation / Amusement Parks,3550.63
680e095a7ccac559e62e5cf5,IMPEXFERRO,Mining / Minerals / Metals,19.08
680e095a7ccac559e62e5cf6,INCREDIBLE,Steel - Medium / Small,176.91
680e095a7ccac559e62e5cf7,INDSWFTLTD,Pharmaceuticals - Indian - Formulations,70.41
680e095a7ccac559e62e5cf8,INDSWFTLAB,Pharmaceuticals - Indian - Bulk Drugs & Formln,488.04
680e095a7ccac559e62e5cf9,INDBANK,Finance & Investments,156.66
680e095a7ccac559e62e5cfa,BAJAJINDEF,Engineering,733.92
680e095a7ccac559e62e5cfb,INDGN,Miscellaneous,13618.05
680e095a7ccac559e62e5cfc,INDIACEM,Cement - South India,8918.84
680e095a7ccac559e62e5cfd,INDIAGLYCO,Breweries & Distilleries,4402.11
680e095a7ccac559e62e5cfe,IMPAL,Auto Ancillaries,1244.38
680e095a7ccac559e62e5cff,INDNIPPON,Auto Ancillaries,1344.5
680e095a7ccac559e62e5d00,IPL,Pesticides / Agrochemicals - Indian,1706.15
680e095a7ccac559e62e5d01,DPSCLTD,Power Generation And Supply,1262.03
680e095a7ccac559e62e5d02,INDIASHLTR,Finance - Housing,9588.67
680e095a7ccac559e62e5d03,IEL,Miscellaneous,327.65
680e095a7ccac559e62e5d04,INDIAMART,Miscellaneous,13495.83
680e095a7ccac559e62e5d05,IEML,Chemicals,169.83
680e095a7ccac559e62e5d06,INDIANB,Banks - Public Sector,76669.19
680e095a7ccac559e62e5d07,INDIANCARD,Textiles - Products,181.46
680e095a7ccac559e62e5d08,IEX,Miscellaneous,16986.75
680e095a7ccac559e62e5d09,INDHOTEL,Hotels,111931.59
680e095a7ccac559e62e5d0a,INDIANHUME,Construction,2103.32
680e095a7ccac559e62e5d0b,IMFA,Mining / Minerals / Metals,3416.37
680e095a7ccac559e62e5d0c,IPHL,Chemicals,146.69
680e095a7ccac559e62e5d0d,IREDA,Finance - Term-Lending Institutions,45033.5
680e095a7ccac559e62e5d0e,INDTERRAIN,Textiles - Products,162.16
680e095a7ccac559e62e5d0f,INDIFRA,Diversified - Medium / Small,11.15
680e095a7ccac559e62e5d10,INDIGOPNTS,Paints / Varnishes,4789.91
680e095a7ccac559e62e5d11,INDIGRID,Power Generation And Supply,12308.9
680e095a7ccac559e62e5d12,IITL,Finance & Investments,460.69
680e095a7ccac559e62e5d13,INDOAMIN,Chemicals,937.38
680e095a7ccac559e62e5d14,INDOBORAX,Chemicals,578.94
680e095a7ccac559e62e5d15,ICIL,Textiles - Cotton/Blended,5939.65
680e095a7ccac559e62e5d16,INDOFARM,Automobiles - Tractors,729.47
680e095a7ccac559e62e5d17,NIPPOBATRY,Dry Cells,373.99
680e095a7ccac559e62e5d18,INDORAMA,Textiles - Manmade,949.67
680e095a7ccac559e62e5d19,INDOTECH,Electric Equipment,2646.4
680e095a7ccac559e62e5d1a,INDOTHAI,Finance & Investments,2013.79
680e095a7ccac559e62e5d1b,INDOUS,Miscellaneous,338.06
680e095a7ccac559e62e5d1c,INDOCO,Pharmaceuticals - Indian - Bulk Drugs & Formln,2144.58
680e095a7ccac559e62e5d1d,INDOSTAR,Finance & Investments,4183.11
680e095a7ccac559e62e5d1e,INDOWIND,Power Generation And Supply,261.47
680e095a7ccac559e62e5d1f,INDRAMEDCO,Healthcare,3692.59
680e095a7ccac559e62e5d20,IGL,Miscellaneous,24948.03
680e095a7ccac559e62e5d21,INDUSINVIT,Construction,4816.07
680e095a7ccac559e62e5d22,INDUSTOWER,Transmisson Line Towers / Equipment,107083.32
680e095a7ccac559e62e5d23,INDUSINDBK,Banks - Private Sector,64065.54
680e095a7ccac559e62e5d24,INFIBEAM,Computers - Software - Medium / Small,4884.41
680e095a7ccac559e62e5d25,INFINIUM,Pharmaceuticals - Indian - Bulk Drugs,468.97
680e095a7ccac559e62e5d26,NAUKRI,Miscellaneous,91207.78
680e095a7ccac559e62e5d27,INFOBEAN,Computers - Software - Medium / Small,737.04
680e095a7ccac559e62e5d28,INFOLLION,Miscellaneous,554.86
680e095a7ccac559e62e5d29,INFOMEDIA,Printing & Stationery,33.68
680e095a7ccac559e62e5d2a,INFY,Computers - Software - Large,614766.06
680e095a7ccac559e62e5d2b,INGERRAND,Compressors / Drilling Equipment,11817.48
680e095a7ccac559e62e5d2c,INNOMET,Mining / Minerals / Metals,166.93
680e095a7ccac559e62e5d2d,INNOVACAP,Pharmaceuticals - Indian - Bulk Drugs & Formln,5059.83
680e095a7ccac559e62e5d2e,INNOVANA,Computers - Software - Medium / Small,682.24
680e095a7ccac559e62e5d2f,ITTL,Tyres,47.3
680e095a7ccac559e62e5d30,INOXGREEN,Miscellaneous,5018.95
680e095a7ccac559e62e5d31,INOXINDIA,Packaging,9211.59
680e095a7ccac559e62e5d32,INOXWIND,Electric Equipment,22443.51
680e095a7ccac559e62e5d33,IWEL,Power Generation And Supply,12011.43
680e095a7ccac559e62e5d34,INSECTICID,Pesticides / Agrochemicals - Indian,2109.59
680e095a7ccac559e62e5d35,INSPIRE,Entertainment / Electronic Media Software,34.64
680e095a7ccac559e62e5d36,INSPIRISYS,Computers - Software - Medium / Small,321.97
680e095a7ccac559e62e5d37,ESSENTIA,Trading,249.84
680e095a7ccac559e62e5d38,IPSL,Miscellaneous,237.81
680e095a7ccac559e62e5d39,INTELLECT,Computers - Software - Medium / Small,10625.63
680e095a7ccac559e62e5d3a,INTENTECH,Computers - Software - Medium / Small,216.07
680e095a7ccac559e62e5d3b,INTERARCH,Steel - Medium / Small,2775.62
680e095a7ccac559e62e5d3c,INDIGO,Transport - Airlines,205334.56
680e095a7ccac559e62e5d3d,INM,Miscellaneous,314.09
680e095a7ccac559e62e5d3e,IGIL,Miscellaneous,15127.75
680e095a7ccac559e62e5d3f,INTLCONV,Miscellaneous,474.33
680e095a7ccac559e62e5d40,ISFT,Miscellaneous,167.68
680e095a7ccac559e62e5d41,INVENTURE,Finance & Investments,163.8
680e095a7ccac559e62e5d42,IKS,Computers - Software - Medium / Small,25173.21
680e095a7ccac559e62e5d43,IOLCP,Pharmaceuticals - Indian - Bulk Drugs & Formln,1939.63
680e095a7ccac559e62e5d44,IONEXCHANG,Engineering - Turnkey Services,7702.93
680e095a7ccac559e62e5d45,IPCALAB,Pharmaceuticals - Indian - Bulk Drugs & Formln,36000.63
680e095a7ccac559e62e5d46,IRB,Construction,28328.95
680e095a7ccac559e62e5d47,IRBINVIT,Construction,3137.6
680e095a7ccac559e62e5d48,IRCON,Construction,14705.9
680e095a7ccac559e62e5d49,IRIS,Computers - Software - Medium / Small,636.68
680e095a7ccac559e62e5d4a,IRISDOREME,Textiles - Products,436.24
680e095a7ccac559e62e5d4b,IRMENERGY,Miscellaneous,1167.94
680e095a7ccac559e62e5d4c,ISGEC,Engineering - Turnkey Services,8919.13
680e095a7ccac559e62e5d4d,ISHANCH,Dyes And Pigments,80.35
680e095a7ccac559e62e5d4e,ISHAN,Engineering,27.03
680e095a7ccac559e62e5d4f,ITALIANE,Food - Processing - Indian,52.98
680e095a7ccac559e62e5d50,ITC,Cigarettes,535354.04
680e095a7ccac559e62e5d51,ITCHOTELS,Hotels,40620.3
680e095a7ccac559e62e5d52,ITDCEM,Construction,8905.47
680e095a7ccac559e62e5d53,ITI,Telecommunications - Equipment,25374.14
680e095a7ccac559e62e5d54,IVP,Chemicals,166.9
680e095a7ccac559e62e5d55,IZMO,Computers - Software - Medium / Small,471
680e095a7ccac559e62e5d56,J&KBANK,Banks - Private Sector,10749.74
680e095a7ccac559e62e5d57,JBCHEPHARM,Pharmaceuticals - Indian - Bulk Drugs & Formln,24498.92
680e095a7ccac559e62e5d58,JKCEMENT,Cement - North India,40529.52
680e095a7ccac559e62e5d59,JKIL,Construction,4965.17
680e095a7ccac559e62e5d5a,JGCHEM,Chemicals,1358.38
680e095a7ccac559e62e5d5b,JAGRAN,Entertainment / Electronic Media Software,1598.24
680e095a7ccac559e62e5d5c,JAGSNPHARM,Pharmaceuticals - Indian - Bulk Drugs & Formln,1599.86
680e095a7ccac559e62e5d5d,JAIBALAJI,Steel - Large,11019.55
680e095a7ccac559e62e5d5e,JAICORPLTD,Plastics Products,1624.78
680e095a7ccac559e62e5d5f,JISLDVREQS,Plastics Products,56.53
680e095a7ccac559e62e5d60,JISLJALEQS,Plastics Products,3718.64
680e095a7ccac559e62e5d61,JAINAM,Mining / Minerals / Metals,276.7
680e095a7ccac559e62e5d62,JAKHARIA,Textiles - Products,31.49
680e095a7ccac559e62e5d63,JALAN,Miscellaneous,17.44
680e095a7ccac559e62e5d64,JAMNAAUTO,Auto Ancillaries,3325.9
680e095a7ccac559e62e5d65,JSFB,Banks - Private Sector,5272.79
680e095a7ccac559e62e5d66,JASH,Engineering,3828.38
680e095a7ccac559e62e5d67,JAYBEE,Steel - Medium / Small,628.17
680e095a7ccac559e62e5d68,JAYBARMARU,Auto Ancillaries,689.12
680e095a7ccac559e62e5d69,KORE,Trading,191.66
680e095a7ccac559e62e5d6a,JAYSREETEA,Tea,276.47
680e095a7ccac559e62e5d6b,JAYAGROGN,Chemicals,704.43
680e095a7ccac559e62e5d6c,JAYNECOIND,Steel - Large,3428.59
680e095a7ccac559e62e5d6d,JBMA,Auto Ancillaries,15963.36
